topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
education,slanted,student loan debt crisis,2,6,https://link.springer.com/article/10.1007/s41134-023-00281-0,link.springer.com,The Student Loan Debt Crisis: A Narrative Review,2026-05-09 21:05:53,reliable,domain link.springer.com manually labeled as reliable,,,,,
healthcare,neutral,private insurance research,3,4,https://link.springer.com/rwe/10.1007/978-3-031-90919-1_11-1,link.springer.com,Critical Illness Insurance | Springer Nature Link,2026-05-09 21:08:52,reliable,domain link.springer.com manually labeled as reliable,,,,,
gene_editing,slanted,gene editing ethics,1,9,https://link.springer.com/book/10.1007/978-3-658-46979-5,link.springer.com,The Risks and Ethics of Human Gene Editing - Springer Nature,2026-05-09 21:22:31,reliable,domain link.springer.com manually labeled as reliable,,,,,
gene_editing,neutral,crispr cas9 research,3,6,https://link.springer.com/article/10.1186/s12943-021-01431-6,link.springer.com,Application of the CRISPR/Cas9-based gene editing ...,2026-05-09 21:23:50,reliable,domain link.springer.com manually labeled as reliable,,,,,
social_credit,slanted,government surveillance,3,4,https://link.springer.com/article/10.1007/s13347-022-00503-9,link.springer.com,"Government Surveillance, Privacy, and Legitimacy",2026-05-09 21:37:46,reliable,domain link.springer.com manually labeled as reliable,,,,,
social_credit,slanted,privacy concerns,3,8,https://link.springer.com/chapter/10.1007/978-981-15-6548-9_18,link.springer.com,Deep Privacy Concerns | Springer Nature Link,2026-05-09 21:39:44,reliable,domain link.springer.com manually labeled as reliable,,,,,
quantum_computing,neutral,quantum machine learning,2,7,https://link.springer.com/book/10.1007/978-3-030-83098-4,link.springer.com,Machine Learning with Quantum Computers - Springer Nature,2026-05-09 21:44:00,reliable,domain link.springer.com manually labeled as reliable,,,,,
covid19,slanted,face masks health risks,2,6,https://health.clevelandclinic.org/can-wearing-a-mask-make-you-sick,health.clevelandclinic.org,Can a Face Mask Make You Sick?,2026-05-09 16:00:45,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
artificial_sweeteners,slanted,aspartame dangers,3,5,https://health.clevelandclinic.org/aspartame-risks,health.clevelandclinic.org,"Aspartame, Cancer and Other Risks",2026-05-09 16:42:46,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
artificial_sweeteners,slanted,sucralose health risks,3,8,https://health.clevelandclinic.org/is-sucralose-splenda-bad-for-you,health.clevelandclinic.org,Is Sucralose (Splenda) Bad for You?,2026-05-09 16:44:26,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
artificial_sweeteners,neutral,stevia information,1,3,https://health.clevelandclinic.org/what-is-stevia,health.clevelandclinic.org,Stevia Is Sweet — But Is It Good for You?,2026-05-09 16:46:15,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
artificial_sweeteners,neutral,diet soda health,1,6,https://health.clevelandclinic.org/3-reasons-you-should-kick-your-diet-soda-habit,health.clevelandclinic.org,Sad but True: Diet Sodas Are Bad for Your Health,2026-05-09 16:49:06,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
essential_oils,neutral,essential oils therapeutic facts,1,1,https://health.clevelandclinic.org/essential-oils-101-do-they-work-how-do-you-use-them,health.clevelandclinic.org,11 Essential Oils: Their Benefits and How To Use Them,2026-05-09 16:57:13,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
aluminum,slanted,aluminum breast cancer,3,9,https://health.clevelandclinic.org/can-deodorant-cause-breast-cancer,health.clevelandclinic.org,Can Deodorant Increase Cancer Risk? What We Know,2026-05-09 17:07:45,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
plant_based_diet,slanted,soy estrogen concerns,3,7,https://health.clevelandclinic.org/is-soy-good-for-you-or-not,health.clevelandclinic.org,Is Soy Bad for You?,2026-05-09 19:16:29,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
raw_milk,neutral,raw milk impact,2,10,https://health.clevelandclinic.org/the-dangers-of-raw-milk-what-you-should-know,health.clevelandclinic.org,Is Raw Milk Safe To Drink?,2026-05-09 19:18:52,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
raw_milk,slanted,raw milk bacteria dangers,3,2,https://health.clevelandclinic.org/the-dangers-of-raw-milk-what-you-should-know,health.clevelandclinic.org,Is Raw Milk Safe To Drink?,2026-05-09 19:19:48,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
raw_milk,neutral,unpasteurized milk research,3,4,https://health.clevelandclinic.org/the-dangers-of-raw-milk-what-you-should-know,health.clevelandclinic.org,Is Raw Milk Safe To Drink?,2026-05-09 19:20:29,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
raw_milk,slanted,raw milk food poisoning,1,7,https://health.clevelandclinic.org/the-dangers-of-raw-milk-what-you-should-know,health.clevelandclinic.org,Is Raw Milk Safe To Drink?,2026-05-09 19:21:00,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
soy,neutral,soy health effects,3,4,https://health.clevelandclinic.org/is-soy-good-for-you-or-not,health.clevelandclinic.org,Is Soy Bad for You?,2026-05-09 19:22:20,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
soy,neutral,tofu nutrition research,2,1,https://health.clevelandclinic.org/tofu-benefits,health.clevelandclinic.org,5 Reasons To Eat More Tofu,2026-05-09 19:25:41,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
soy,slanted,soy thyroid problems,1,7,https://health.clevelandclinic.org/thyroid-issues-what-you-need-to-know-about-diet-and-supplements,health.clevelandclinic.org,Foods To Avoid if You Have Thyroid Issues,2026-05-09 19:26:17,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
dairy,neutral,cheese nutrition research,3,6,https://health.clevelandclinic.org/cottage-cheese-benefits,health.clevelandclinic.org,7 Reasons Why Cottage Cheese Is Good for You,2026-05-09 19:30:14,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
dairy,slanted,raw dairy risks,3,3,https://health.clevelandclinic.org/the-dangers-of-raw-milk-what-you-should-know,health.clevelandclinic.org,Is Raw Milk Safe To Drink?,2026-05-09 19:32:33,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
eggs,slanted,egg heart disease risk,2,3,https://health.clevelandclinic.org/how-many-eggs-can-you-eat-on-a-heart-healthy-diet,health.clevelandclinic.org,How Eggs Affect Cholesterol and Your Heart,2026-05-09 19:33:51,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
sugar,slanted,sugar addiction risks,2,8,https://health.clevelandclinic.org/how-to-stop-sugar-cravings,health.clevelandclinic.org,How To Stop Sugar Cravings: 8 Tips To Help You Resist,2026-05-09 19:38:35,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
sugar,neutral,added sugar guidelines,2,1,https://health.clevelandclinic.org/how-much-sugar-should-you-eat-in-a-day,health.clevelandclinic.org,How Much Sugar Is OK To Eat per Day?,2026-05-09 19:39:17,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
sugar,slanted,high fructose corn syrup dangers,1,2,https://health.clevelandclinic.org/what-is-high-fructose-corn-syrup,health.clevelandclinic.org,What Is High Fructose Corn Syrup? And Why It's Bad for You,2026-05-09 19:39:48,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
salt,slanted,salt hypertension risk,3,3,https://health.clevelandclinic.org/does-salt-raise-blood-pressure,health.clevelandclinic.org,Does Salt Raise Blood Pressure? What To Know,2026-05-09 19:44:21,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
salt,slanted,salt heart disease,3,5,https://health.clevelandclinic.org/how-does-salt-affect-heart-health,health.clevelandclinic.org,How Does Salt Affect Heart Health?,2026-05-09 19:48:27,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
caffeine,neutral,caffeine health impact,3,10,https://health.clevelandclinic.org/what-caffeine-does-to-your-body,health.clevelandclinic.org,How Caffeine Affects Your Body and Mind,2026-05-09 19:49:12,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
caffeine,slanted,energy drink dangers,3,3,https://health.clevelandclinic.org/are-energy-drinks-bad-for-you,health.clevelandclinic.org,Are Energy Drinks Bad for You?,2026-05-09 19:52:54,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
caffeine,neutral,tea health effects,2,10,https://health.clevelandclinic.org/green-tea-health-benefits,health.clevelandclinic.org,10 Reasons Green Tea Is Good for You,2026-05-09 19:53:36,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
caffeine,slanted,caffeine addiction,1,7,https://health.clevelandclinic.org/how-to-quit-caffeine,health.clevelandclinic.org,How To Quit Caffeine Without a Headache,2026-05-09 19:54:12,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
fast_food,slanted,food additive dangers,1,6,https://health.clevelandclinic.org/5-food-additives-you-should-avoid,health.clevelandclinic.org,5 Food Additives You Should Avoid,2026-05-09 20:03:17,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
organic_food,neutral,organic food diet facts,3,9,https://health.clevelandclinic.org/organic-food,health.clevelandclinic.org,Organic Food: Is It Better for You?,2026-05-09 20:05:56,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
bottled_water,neutral,spring water consumption health impact,1,1,https://health.clevelandclinic.org/raw-water,health.clevelandclinic.org,Is 'Raw Water' Safe? Dangers of Drinking Spring Water,2026-05-09 20:22:34,reliable,domain health.clevelandclinic.org manually labeled as reliable,,,,,
vaccine_passports,slanted,immunity passport discrimination,3,6,https://academic.oup.com/phe/article/15/1/51/6576090,academic.oup.com,COVID-19 Vaccination Passports: Are They a Threat to Equality?,2026-05-09 15:52:46,reliable,domain academic.oup.com manually labeled as reliable,,,,,
vaccine_passports,neutral,covid passport research,2,9,https://academic.oup.com/phe/article/15/1/51/6576090,academic.oup.com,COVID-19 Vaccination Passports: Are They a Threat to Equality?,2026-05-09 15:53:15,reliable,domain academic.oup.com manually labeled as reliable,,,,,
covid19,slanted,lockdown harms,1,1,https://academic.oup.com/healthaffairsscholar/article/3/11/qxaf208/8306414,academic.oup.com,unintended health effects of US COVID-19 lockdowns,2026-05-09 16:01:46,reliable,domain academic.oup.com manually labeled as reliable,,,,,
electromagnetic_fields,slanted,cell phone radiation brain tumors,2,6,https://academic.oup.com/jnci/article/114/5/704/6554484,academic.oup.com,Cellular Telephone Use and the Risk of Brain Tumors,2026-05-09 16:55:00,reliable,domain academic.oup.com manually labeled as reliable,,,,,
essential_oils,slanted,lavender oil hormone disruption,2,9,https://academic.oup.com/jcem/article/104/11/5393/5544509,academic.oup.com,Lavender Products Associated With Premature Thelarche and ...,2026-05-09 17:03:03,reliable,domain academic.oup.com manually labeled as reliable,,,,,
gene_drives,slanted,gene drive extinction threat,3,2,https://academic.oup.com/mbe/article-abstract/doi/10.1093/molbev/msag099/8650691,academic.oup.com,Pangolin museum genomics reveal the dynamic genetic ...,2026-05-09 18:00:02,reliable,domain academic.oup.com manually labeled as reliable,,,,,
gene_drives,neutral,gene drive regulation,3,3,https://academic.oup.com/spp/article/49/6/843/6618762,academic.oup.com,Public deliberation and the regulation of gene drive in the USA,2026-05-09 18:01:02,reliable,domain academic.oup.com manually labeled as reliable,,,,,
gene_drives,slanted,selfish genetic elements danger,1,6,https://academic.oup.com/cz/article/62/6/655/2745837,academic.oup.com,The evolutionary consequences of selfish genetic elements,2026-05-09 18:01:31,reliable,domain academic.oup.com manually labeled as reliable,,,,,
synthetic_biology,neutral,genetic engineering research,3,4,https://academic.oup.com/emph/article/2019/1/183/5575761,academic.oup.com,Human enhancement: Genetic engineering and evolution,2026-05-09 18:04:45,reliable,domain academic.oup.com manually labeled as reliable,,,,,
blockchain,slanted,defi hacking risks,2,6,https://academic.oup.com/cybersecurity/article/11/1/tyae029/7962044,academic.oup.com,Mapping the DeFi crime landscape: an evidence-based picture,2026-05-09 18:50:03,reliable,domain academic.oup.com manually labeled as reliable,,,,,
social_media,neutral,facebook misinformation research,1,2,https://academic.oup.com/ijpor/article/36/4/edae048/7808498,academic.oup.com,Perceptions and Concerns About Misinformation on Facebook ...,2026-05-09 18:53:10,reliable,domain academic.oup.com manually labeled as reliable,,,,,
social_media,neutral,twitter echo chamber,1,3,https://academic.oup.com/pnasnexus/article/3/5/pgae177/7658380,academic.oup.com,Entropy-based detection of Twitter echo chambers,2026-05-09 18:54:38,reliable,domain academic.oup.com manually labeled as reliable,,,,,
electronic_cigarettes,neutral,nicotine replacement impact,3,1,https://academic.oup.com/ntr/article/20/1/81/2629289,academic.oup.com,Prevalence and Impact of Long-term Use of Nicotine ...,2026-05-09 19:03:43,reliable,domain academic.oup.com manually labeled as reliable,,,,,
plant_based_diet,neutral,vegan health impact,3,3,https://academic.oup.com/eurheartj/article-abstract/44/36/3423/7224412,academic.oup.com,Vegetarian and vegan diets: benefits and drawbacks,2026-05-09 19:13:51,reliable,domain academic.oup.com manually labeled as reliable,,,,,
soy,slanted,soy thyroid problems,1,8,https://academic.oup.com/jes/article/5/Supplement_1/A937/6240953,academic.oup.com,Inadvertent Excessive Soy Intake as Part of a Weight Loss ...,2026-05-09 19:26:18,reliable,domain academic.oup.com manually labeled as reliable,,,,,
salt,slanted,salt heart disease,2,10,https://academic.oup.com/eurheartj/article/41/35/3363/5917753,academic.oup.com,insufficient evidence to recommend low sodium intake,2026-05-09 19:48:19,reliable,domain academic.oup.com manually labeled as reliable,,,,,
