domain,domain_count,urls
quantum.cloud.ibm.com,1,https://quantum.cloud.ibm.com/learning/courses/quantum-machine-learning/introduction
quantumcommshub.net,1,https://www.quantumcommshub.net/wp-content/uploads/2020/09/Understanding-Quantum-Cryptography_White-Paper.pdf
quantumcomputingreport.com,1,https://quantumcomputingreport.com/the-decryption-threshold-re-estimating-the-quantum-threat-to-blockchain-infrastructure/
quantumconsortium.org,1,https://quantumconsortium.org/publication/quantum-computing-and-artificial-intelligence-use-cases/
queensroadpartnership.co.uk,1,https://www.queensroadpartnership.co.uk/pages/Importance-of-Childhood-Immunisations
ari.us,1,https://ari.us/policy-bytes/ai-safety-research-highlights-of-2025/
ariadentalcare.com,1,https://ariadentalcare.com/blog/all-about-amalgam-fillings/
aricwater.com,1,https://aricwater.com/the-evolution-of-sustainable-bottled-water-from-convenience-to-conscious-luxury/
arizonahomeopathic.org,1,https://arizonahomeopathic.org/5g-and-electromagnetic-hypersensitivity-understanding-the-science-and-managing-patient-concerns/
arkenergy.com.au,1,https://arkenergy.com.au/documents/427/Wind_Turbine_Syndrome_-_F.A.Qs.pdf
arlafoods.co.uk,1,https://www.arlafoods.co.uk/brands/protein/articles/protein-sources-for-vegetarians/
armscontrolcenter.org,1,https://armscontrolcenter.org/nuclear-proliferation-risks-in-nuclear-energy-programs/
arnolditkin.com,1,https://www.arnolditkin.com/blog/truck-accidents/autonomous-trucking-impact-benefits-risks/
arthritis.org,1,https://www.arthritis.org/health-wellness/healthy-living/nutrition/healthy-eating/organic-food-and-your-health
artificialintelligenceact.eu,1,https://artificialintelligenceact.eu/
asanet.org,1,https://www.asanet.org/wp-content/uploads/attach/journals/dec20asrfeature.pdf
apps.apple.com,1,https://apps.apple.com/us/app/spot-the-station/id6449235044
apps.dtic.mil,1,https://apps.dtic.mil/sti/tr/pdf/ADA396953.pdf
apps.npr.org,1,https://apps.npr.org/indonesia-nickel-mineral-mining/
raf.mod.uk,1,https://www.raf.mod.uk/what-we-do/centre-for-air-and-space-power-studies/aspr/apr-vol7-iss1-1-pdf/
rafflesmedicalgroup.com,1,https://www.rafflesmedicalgroup.com/health-resources/health-articles/caffeine-addiction/
renewableuk.com,1,https://www.renewableuk.com/news-and-resources/facts-and-figures/
reneweconomy.com.au,1,https://reneweconomy.com.au/scientific-dead-end-the-new-push-to-get-wind-turbine-syndrome-back-on-the-radar/
rare.org,1,https://rare.org/pillar/sustainable-fishing/
ratedpower.com,1,https://ratedpower.com/blog/Iberian-blackout/
rathenau.nl,1,https://www.rathenau.nl/sites/default/files/2019-01/Future_scenarios_synthetic_biology.pdf
rawfarmusa.com,1,https://rawfarmusa.com/blog/if-you-drink-raw-milk-every-day-this-might-happen-to-your-body
rbnz.govt.nz,1,https://www.rbnz.govt.nz/-/media/project/sites/rbnz/files/consultations/future-of-money/future-of-money---central-bank-digital-currency/13178988401_anon.pdf
rcp.ac.uk,1,https://www.rcp.ac.uk/policy-and-campaigns/policy-documents/e-cigarettes-and-harm-reduction-an-evidence-review/
re-alliance.org.au,1,https://www.re-alliance.org.au/wind_energy_birdlife
reachcentered.org,1,https://reachcentered.org/publications/the-effects-of-universal-school-vouchers-on-private-school-tuition-and-enrollment-a-national-analysis
reagent.co.uk,1,https://www.reagent.co.uk/blog/the-effects-of-food-additives-and-preservatives/
reason.org,1,https://reason.org/commentary/the-youth-vaping-epidemic-is-over/
red.anthropic.com,1,https://red.anthropic.com/2025/smart-contracts/
radiopaedia.org,1,https://radiopaedia.org/articles/vaping-associated-lung-disease-2
radioprotection.org,1,https://www.radioprotection.org/10.1051/radiopro/20095119
arheart.com,1,https://www.arheart.com/from-the-heart/diet-soda-health-risks/
research.ucc.ie,1,https://research.ucc.ie/en/publications/functional-traits-of-craft-beers/
researchdive.com,1,https://www.researchdive.com/blog/how-can-spring-water-reverse-the-damages-done-by-unhealthy-urban-lifestyle
researchers.mq.edu.au,1,https://researchers.mq.edu.au/en/publications/private-health-insurance-and-health-in-a-healthcare-system-with-c/
researchers.westernsydney.edu.au,1,https://researchers.westernsydney.edu.au/en/publications/bottled-water-why-so-popular-a-case-study-from-a-university-campu
redact.dev,1,https://redact.dev/blog/endangered-encryption-government-backdoor-demands-undermine-global-cybersecurity
redalyc.org,1,https://www.redalyc.org/journal/2570/257077928005/html/
redcliffelabs.com,1,https://redcliffelabs.com/myhealth/food-and-nutrition/foods-to-avoid-if-diagnosed-with-hypothyroidism/
reddmonitor.substack.com,1,https://reddmonitor.substack.com/p/new-study-warns-that-deforestation
reforestaction.com,1,https://www.reforestaction.com/en/magazine/brazil-results-our-amazon-reforestation-project
reforestationworld.org,1,https://www.reforestationworld.org/projects/
reformgovernmentsurveillance.com,1,https://www.reformgovernmentsurveillance.com/
regulation-oversight.asnr.fr,1,https://regulation-oversight.asnr.fr/content/download/54133/file/CONTROLE-193-TRM-english-version.pdf
rehabclinicsgroup.com,1,https://rehabclinicsgroup.com/do-you-have-a-caffeine-addiction/
reisenbauerlab.com,1,https://www.reisenbauerlab.com/post/explore-exciting-developments-in-genetic-engineering
remotepeople.com,1,https://remotepeople.com/blog/china-social-credit-system-explained/
renalandurologynews.com,1,https://www.renalandurologynews.com/reports/harmful-hemodialysis-aluminum-medication-toxicity-common/
respiratory-research.biomedcentral.com,1,https://respiratory-research.biomedcentral.com/articles/10.1186/s12931-015-0223-5
responsibletravel.com,1,https://www.responsibletravel.com/holidays/rainforest-conservation
restartmed.com,1,https://www.restartmed.com/soy-and-thyroid-problems/?srsltid=AfmBOooaIlfolBusYHMyy61FMv0_RtsGKvKC57MUJyGbsrex8DRvAX_B
restaurant.org,1,https://restaurant.org/education-and-resources/learning-center/food-nutrition/menu-labeling/
rethinkingschools.org,1,http://rethinkingschools.org/articles/the-problems-with-the-common-core/
revo-foods.com,1,https://revo-foods.com/the-dangers-of-seafood-consumption-nobody-warned-you-about/
rff.org,1,https://www.rff.org/publications/issue-briefs/indirect-land-use-change-a-persistent-challenge-for-modeling-and-policy/
rentschpartner.ch,1,https://www.rentschpartner.ch/en/?view=article&id=265&catid=91
repository.cam.ac.uk,1,https://www.repository.cam.ac.uk/items/fd416409-1aef-49da-b373-3db366738fc5
repository.graduateinstitute.ch,1,https://repository.graduateinstitute.ch/record/319400
research-collection.ethz.ch,1,https://www.research-collection.ethz.ch/bitstreams/caf13282-0522-487b-9b79-1257680536eb/download
research.csiro.au,1,https://research.csiro.au/synthetic-biology-fsp/resources-information/understanding-synthetic-biology/
research.facebook.com,1,https://research.facebook.com/research-awards/foundational-integrity-research-misinformation-and-polarization-request-for-proposals/
research.gold.ac.uk,1,https://research.gold.ac.uk/id/eprint/37291/
research.grayscale.com,1,https://research.grayscale.com/reports/a-report-on-decentralized-finance-defi
research.ibm.com,1,https://research.ibm.com/topics/quantum-machine-learning
ripublication.com,1,https://www.ripublication.com/ijeem_spl/ijeemv4n4_11.pdf
riserelief.org,1,https://riserelief.org/dangers-of-drinking-spring-water/
risk.lexisnexis.com,1,https://risk.lexisnexis.com/global/en/insights-resources/white-paper/crypto-fraud-cryptocurrency-platforms-are-increasingly-exposed-to-cybercriminals
riskmanagement.sites.olt.ubc.ca,1,https://riskmanagement.sites.olt.ubc.ca/files/2025/05/CHEM-GDL-004-Guideline-for-3D-Printer-Safety.pdf
riteaid.com,1,https://riteaid.com/health/acute-fluoride-toxicity
river.com,1,https://river.com/learn/why-does-bitcoin-mining-use-energy/
riverdolphins.org,1,https://www.riverdolphins.org/best-practices/addressing-threats/fisheries/
rkaroma.com,1,https://rkaroma.com/pages/hazardous-essential-oils?srsltid=AfmBOoowXnFYA954RwbC7oTzJ4epb2gWmoutYUT400gGbgBkoCXCNktx
researchprotocols.org,1,https://www.researchprotocols.org/2023/1/e39058/
researchspace.com,1,https://www.researchspace.com/
researchsquare.com,1,https://www.researchsquare.com/article/rs-2408881/latest.pdf
researchtrend.net,1,https://www.researchtrend.net/bfij/pdf/Therapeutic%20Importance%20of%20Cheese%20A%20Review%20SD%20Kalyankar-61.pdf
resoilfoundation.org,1,https://resoilfoundation.org/en/circular-bioeconomy/soil-biodegradable-plastics-ecosystems/
resources.nsw.gov.au,1,https://www.resources.nsw.gov.au/invest-nsw/coal-innovation-nsw/low-emission-coal-technologies
resources.org,1,https://www.resources.org/archives/new-perspectives-on-transporting-nuclear-wastes-in-dedicated-trains/
resourcewise.com,1,https://www.resourcewise.com/blog/food-vs-fuel-feeding-and-powering-the-future
apsjournals.apsnet.org,1,https://apsjournals.apsnet.org/doi/10.1094/PDIS-05-15-0574-FE
aquaculture.scotland.gov.uk,1,https://aquaculture.scotland.gov.uk/Data
aquasana.com,1,https://www.aquasana.com/info/important-plastic-water-bottle-stats-pd.html?srsltid=AfmBOopAr9xP9beOHk4pWaGZSLU31iy1_4slUUsCRTODIece8iBRQkOq
aquatruwater.com,1,https://aquatruwater.com/is-my-water-safe?srsltid=AfmBOoqf8aRXnHoIiYTkj1dhd0jfQQybU5NLoU3cGv3cS8Bfzgi-G5qU
aquatruwater.eu,1,https://aquatruwater.eu/en-ch/blogs/news/best-tap-water-around-the-world
aramis.admin.ch,1,https://www.aramis.admin.ch/Default?DocumentID=68053
arc.aiaa.org,1,https://arc.aiaa.org/doi/10.2514/1.J062267
arc2020.eu,1,https://www.arc2020.eu/species-extinction-the-case-for-a-global-moratorium-on-gene-drives/
archive.claws.co.in,1,https://archive.claws.co.in/images/journals_doc/464050849_PNTripathi.pdf
archive.ipcc.ch,1,https://archive.ipcc.ch/publications_and_data/ar4/wg3/en/ch4s4-3-2.html
ansto.gov.au,1,https://www.ansto.gov.au/education/nuclear-facts/managing-radioactive-waste
answers.childrenshospital.org,1,https://answers.childrenshospital.org/crispr-gene-editing/
richardconniff.substack.com,1,https://richardconniff.substack.com/p/how-fossil-fuels-kill
richmondnaturalmed.com,1,https://richmondnaturalmed.com/a-guide-to-food-based-natural-sugars-vs-processed-artificial-sugars/
rickhess99.medium.com,1,https://rickhess99.medium.com/how-the-failure-of-the-common-core-looked-from-the-ground-6c8c5fd3edc5
rips-irsp.com,1,https://rips-irsp.com/articles/10.5334/irsp.623
rmb.ethz.ch,1,https://rmb.ethz.ch/research/cellular-agriculture-and-cultivated-meat.html
rmb.gov.rw,1,https://www.rmb.gov.rw/fileadmin/user_upload/RMB/Publications/Guidelines/Mining_Safety_Standards.pdf
rmoni.com,1,https://www.rmoni.com/knowledge/food-safety-legislation
roadsafetyfacts.eu,1,https://roadsafetyfacts.eu/how-can-automated-and-connected-vehicles-improve-road-safety/
roadtoautonomy.com,1,https://www.roadtoautonomy.com/autonomous-trucking-big-business-opportunity/
robinradar.com,1,https://www.robinradar.com/resources/wind-turbines-and-birds-how-to-prevent-bird-deaths-at-wind-farms
robsparrow.com,1,https://robsparrow.com/wp-content/uploads/Therapeutic-cloning-and-reproductive-liberty.pdf
rosenohrlaw.com,1,https://www.rosenohrlaw.com/blog/benefits-and-drawbacks-self-driving-trucks/
rossichiropracticcenter.com,1,https://rossichiropracticcenter.com/hpv-vaccine-risks/
roswellpark.org,1,https://www.roswellpark.org/cancertalk/202003/does-diet-soda-cause-cancer
routledge.com,1,https://www.routledge.com/The-Therapeutic-Cloning-Debate-Global-Science-and-Journalism-in-the-Public-Sphere/Jensen/p/book/9780367600907
royalsociety.org.nz,1,https://www.royalsociety.org.nz/what-we-do/our-expert-advice/all-expert-advice-papers/sugar-and-health/sugar-and-health-effects
rfsafe.com,1,https://www.rfsafe.com/index.html
rheglobal.com,1,https://www.rheglobal.com/news/noise-nuisance-from-wind-turbines-a-recent-case
rhs.org.uk,1,https://www.rhs.org.uk/prevention-protection/nutrient-deficiencies
appvoices.org,1,https://appvoices.org/end-mountaintop-removal/mtr101/health-impacts/
saferenvironment.wordpress.com,1,https://saferenvironment.wordpress.com/2009/07/02/coal-ash-disposal-becoming-burning-issue-%E2%80%93-needs-to-be-resolved-in-eco-friendly-manner/
safesleevecases.com,1,https://www.safesleevecases.com/blogs/cell-phone-radiation/how-safe-is-your-cellphone?srsltid=AfmBOop_zGeoZvuWiyPvkX3WPTMtfAdWmv4Oy0rg83aSKgryClXnykLu
rpc.cfainstitute.org,1,https://rpc.cfainstitute.org/blogs/enterprising-investor/2025/quantum-computing-risks-how-investment-firms-can-protect-data-now
rroij.com,1,https://www.rroij.com/open-access/bioplastics-and-their-impact-on-environment.php?aid=92109
rsaconference.com,1,https://www.rsaconference.com/library/blog/data-encryption-methods-challenges--best-practices
rsb.org,1,https://rsb.org/wp-content/uploads/2025/02/sbpp-policy-brief-2_food-vs-fuel.pdf
rsph.org.uk,1,https://www.rsph.org.uk/news/instagram-ranked-worst-for-young-peoples-mental-health/
rspo.org,1,https://rspo.org/why-sustainable-palm-oil/environmental-impact/
rsv.org.au,1,https://www.rsv.org.au/articles/bioprinting?srsltid=AfmBOopsaZGawUCcs5E4v72xtLGsOUVAoqgnJ2evIDX5Q8woVGu0jkT3
rti.org,1,https://www.rti.org/impact/disposal-methods-coal-combustion-residuals
ruanliving.com,1,https://www.ruanliving.com/blog/heavy-metals-in-salt-safe-options
ruc.dk,1,https://ruc.dk/en/news/are-farmed-fish-and-shellfish-problem-marine-environment
rudolphina.univie.ac.at,1,https://rudolphina.univie.ac.at/das-social-credit-system-in-china
rue.bmz.de,1,https://rue.bmz.de/rue-en/topics/environmentmining-104294
ruj.uj.edu.pl,1,https://ruj.uj.edu.pl/bitstreams/1e4812de-e143-41ba-8668-82390d1932aa/download
russellfinex.com,1,https://www.russellfinex.com/en/news-and-events/challenges-metal-powder-handling-3d-printing/
saltoftheearth.com.au,1,https://www.saltoftheearth.com.au/heavy-metal-confusion/
samanthadass.com,1,https://www.samanthadass.com/resources/soy-and-thyroid-health
samitivejhospitals.com,1,https://www.samitivejhospitals.com/article/detail/raw-eggs-and-the-risk-of-salmonella
samwumed.org,1,https://www.samwumed.org/obesity-and-being-overweight-has-many-health-risks/
sanitas.com,1,https://www.sanitas.com/en/magazine/body/diet-nutrition/vegan-meat-substitutes.html
rustbreeder.com,1,https://rustbreeder.com/guide/
rwiwatersystems.com,1,https://rwiwatersystems.com/blog/bottled-water-the-environmental-toll-beyond-convenience/
rxlist.com,1,https://www.rxlist.com/supplements/soy.htm
s2m2.aut.ac.nz,1,https://s2m2.aut.ac.nz/our-research/additive-manufacturing-research
s3.amazonaws.com,1,https://s3.amazonaws.com/files.commons.gc.cuny.edu/wp-content/blogs.dir/43/files/2009/09/learning-effectiveness.pdf
s4me.info,1,https://www.s4me.info/threads/effect-on-bone-anabolic-markers-of-daily-cheese-intake-with-and-without-vitamin-k2-a-randomised-clinical-trial-2022-helge-einar-lundberg.28918/
safe-orgfood.eu,1,http://safe-orgfood.eu/
safefood.net,1,https://www.safefood.net/food-safety/preparing-food/raw-milk
safefruitsandveggies.com,1,https://www.safefruitsandveggies.com/organic-regulations/
safemedicines.org,1,https://www.safemedicines.org/covid-vaccine-scams
saferemr.com,1,https://www.saferemr.com/2015/10/tips-to-reduce-your-wireless-radiation.html
safetyon.com,1,https://safetyon.com/newsletter/2021-september/wind-turbine-safety-rules-wtsr
safewater.org,1,https://www.safewater.org/fact-sheets-1/2017/1/23/purposeguidelinesregulations
anytimefitness.com,1,https://www.anytimefitness.com/blog/high-vs-low-impact-exercise
aoshearman.com,1,https://www.aoshearman.com/en/insights/carbon-fraud-is-on-the-rise
aphilosopher.wordpress.com,1,https://aphilosopher.wordpress.com/2012/04/27/the-ethics-of-asteroid-mining/
apivoid.com,1,https://www.apivoid.com/tools/website-trust-score/
app.adfontesmedia.com,1,https://app.adfontesmedia.com/chart/interactive
appinventiv.com,1,https://appinventiv.com/blog/facial-recognition-software-development-benefits/
amresearch.de,1,https://amresearch.de/
amritacourtglobal.com,1,https://www.amritacourtglobal.com/blogs/ac-essential-lab/understanding-toxicity-in-essential-oils-oils-to-avoid-and-use-with-extreme-caution-rating-1?srsltid=AfmBOorreiWR43JfcjyWn_Ll7GBWXz7pAFiFqVt7FYp7rjSbb7q5jMNV
amta.org.au,1,https://amta.org.au/health-and-safety/mobile-networks-safety/what-do-experts-say-about-5g-and-health/
safeway.com,1,https://www.safeway.com/health/blog/flu-shot-myths.html
safework.nsw.gov.au,1,https://www.safework.nsw.gov.au/hazards-a-z/nanotechnology
safeworkaustralia.gov.au,1,https://www.safeworkaustralia.gov.au/safety-topic/industry-and-business/mining
salish-current.org,1,https://salish-current.org/2024/10/04/recycling-isnt-a-scam-plastics-recycling-is/
saltandumber.com,1,https://saltandumber.com/best-sea-salt-without-heavy-metals/?srsltid=AfmBOoqm8VGF62gL4oiDAackMYy7OlETaVZ76hu67njyaxcXRoatfaHO
sanofi.com,1,https://www.sanofi.com/en/our-science/therapeutic-areas/vaccines-and-infectious-diseases
sans.org,1,https://www.sans.org/cyber-security-courses/cyber-threat-intelligence
santeaddictions.fr,1,https://www.santeaddictions.fr/je-m-informe/sante-mentale-contenus-toxiques-les-dangers-caches-de-tiktok
